

Measurement ID,7663
Battery Name,HR12-9
Battery Type,AGM VRLA
Circuit,Eis_080
Program,312 - UCT_AST9AH_EIS
Start Time,2024/05/15 17:17:23
End Time,2024/05/15 17:24:20
Test section,TS007473\EIS00001
Comment,UCT_AST_B09_+RT2 FAIL 1
OrderNo,UCT002
Producer,ASTERION
Type,AGM VRLA
Nominal Voltage,12
Nominal Current,1
Nominal Capacity,9
Cells,6
Maximum Voltage,12.9
Gassing Voltage,14.4
Break Voltage,10.5
Charge Factor,0
Impedance,0
Cold Cranking Current,2.7
Energy Density,0
Comment,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,VRelativ,AAmplitude,NomVal1,Phase1,U2,U3,Zreal2,Zreal3,Zimg2,Zimg3,NomVal2,Phase2,NomVal3,Phase3,EisStart,EisFinish,
3,EIS,00:02:17.690,00:02:22.728,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,533.484,0,9,14,36,7,16.00000,11.77845,28.72062,-3.03429,533.333,0.00000,0.01,10.00,3,0,0.05,28.88046,-6.03084,11.78026,11.78008,28.71520,28.71463,-3.02252,-3.03842,28.87384,-6.00875,28.87493,-6.04023,0,0,
3,EIS,00:02:36.365,00:02:41.403,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,400.056,0,9,14,36,8,16.00000,11.78152,29.48877,-3.65052,400.000,0.00000,0.01,10.00,3,0,0.05,29.71387,-7.05695,11.78248,11.78410,29.49356,29.49739,-3.65035,-3.66195,29.71860,-7.05548,29.72382,-7.07677,0,0,
3,EIS,00:02:55.591,00:03:00.629,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,300.000,0,9,14,36,9,16.00000,11.78337,30.36586,-4.20273,300.000,0.00000,0.01,10.00,3,0,0.05,30.65532,-7.87986,11.78330,11.78583,30.36414,30.36315,-4.19465,-4.20372,30.65250,-7.86533,30.65277,-7.88239,0,0,
3,EIS,00:03:16.201,00:03:21.239,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,224.968,0,9,14,36,10,16.00000,11.78612,31.28147,-4.68281,224.824,0.00000,0.01,10.00,3,0,0.05,31.63004,-8.51390,11.78538,11.78559,31.28316,31.27920,-4.67208,-4.68331,31.63012,-8.49424,31.62786,-8.51541,0,0,
3,EIS,00:03:35.245,00:03:40.283,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,168.702,0,9,14,36,11,16.00000,11.78454,32.26584,-5.10447,168.421,0.00000,0.01,10.00,3,0,0.05,32.66711,-8.98972,11.78644,11.78922,32.25924,32.25796,-5.09734,-5.10612,32.65948,-8.97917,32.65958,-8.99474,0,0,
3,EIS,00:03:55.109,00:04:00.147,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,126.509,0,9,14,36,12,16.00000,11.78681,33.29606,-5.51124,126.649,0.00000,0.01,10.00,3,0,0.05,33.74909,-9.39851,11.78736,11.78905,33.29049,33.29467,-5.50807,-5.50781,33.74308,-9.39476,33.74716,-9.39315,0,0,
3,EIS,00:04:15.980,00:04:21.018,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,94.868,0,9,14,36,13,16.00000,11.78753,34.40720,-5.88244,94.862,0.00000,0.01,10.00,3,0,0.05,34.90642,-9.70179,11.78822,11.79077,34.40503,34.40336,-5.88269,-5.87580,34.90433,-9.70281,34.90152,-9.69212,0,0,
3,EIS,00:04:35.284,00:04:40.322,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,71.141,0,9,14,36,14,16.00000,11.70926,16.07435,0.15232,71.217,0.00000,0.01,10.00,3,0,0.05,16.07507,0.54291,11.43726,11.44153,-16.17408,-20.21248,-0.05467,-0.08908,16.17417,0.19368,20.21268,0.25250,0,0,
3,EIS,00:04:55.469,00:05:00.507,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,53.348,0,9,14,36,15,16.00000,11.40592,13.58378,0.12808,53.333,0.00000,0.01,10.00,3,0,0.05,13.58438,0.54023,11.70635,11.42599,-14.02631,-17.73058,-0.04659,-0.05373,14.02639,0.19032,17.73066,0.17361,0,0,
3,EIS,00:05:14.581,00:05:19.619,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,40.006,0,9,14,36,16,16.00000,11.39762,12.00264,0.04418,40.000,0.00000,0.01,10.00,3,0,0.05,12.00272,0.21089,11.68753,11.41683,-12.86688,-16.42102,-0.05612,-0.06361,12.86700,0.24990,16.42114,0.22195,0,0,
3,EIS,00:05:34.532,00:05:39.570,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,30.000,0,9,14,36,17,16.00000,11.38827,10.04556,0.04386,30.000,0.00000,0.01,10.00,3,0,0.05,10.04566,0.25013,11.69003,11.40834,-12.44542,-15.79760,-0.02036,-0.03519,12.44543,0.09373,15.79764,0.12762,0,0,
3,EIS,00:05:53.476,00:05:58.514,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,22.497,0,9,14,36,18,16.00000,11.73604,41.32415,-6.96910,22.472,0.00000,0.01,10.00,3,0,0.05,41.90768,-9.57256,11.73814,11.73507,41.31503,41.31491,-6.96516,-6.96466,41.89804,-9.56931,41.89784,-9.56868,0,0,
3,EIS,00:06:13.098,00:06:18.136,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,16.870,0,9,14,36,19,16.00000,11.74769,42.62208,-7.03753,16.854,0.00000,0.01,10.00,3,0,0.05,43.19917,-9.37578,11.74851,11.74722,42.60216,42.59103,-7.04591,-7.03466,43.18089,-9.39105,43.16807,-9.37874,0,0,
3,EIS,00:06:33.527,00:06:38.565,0,0,UCT_AST9AH_EIS,,,3.00,3000.00,12.651,0,9,14,36,20,16.00000,11.75354,43.88166,-7.09778,12.658,0.00000,0.01,10.00,3,0,0.05,44.45198,-9.18791,11.75090,11.75570,43.88403,43.87845,-7.11066,-7.09774,44.45638,-9.20382,44.44880,-9.18853,0,0,
3,MSG,00:06:46.165,00:06:51.203,0,0,UCT_AST9AH_EIS,Stop via BTS-host computer!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
